ID	Pop.total	Pop.term	Study.total	Study.term	Pop.family	Study.family	nparents	is.trivial	p	p.adjusted	p.min	name
GO:1901363	122988	1997	59	6	3192	8	1	false	0.37092820060875387	0.37092820060875387	0.0	"heterocyclic compound binding"
GO:0097159	122988	1997	59	6	3192	8	1	false	0.37092820060875387	0.37092820060875387	0.0	"organic cyclic compound binding"
GO:0003676	122988	723	59	3	1997	6	2	false	0.37727419111269367	0.37727419111269367	0.0	"nucleic acid binding"
GO:0032991	122988	432	59	1	1950	2	1	false	0.3940861191138771	0.3940861191138771	0.0	"protein-containing complex"
GO:0004518	122988	46	59	1	116	1	1	false	0.3965517241379385	0.3965517241379385	1.9425712537916333E-33	"nuclease activity"
GO:0000785	122988	13	59	1	30	1	2	false	0.4333333333333321	0.4333333333333321	8.35004385860533E-9	"chromatin"
GO:0065003	122988	61	59	1	125	1	2	false	0.4879999999999834	0.4879999999999834	3.420942101372523E-37	"protein-containing complex assembly"
GO:0071824	122988	57	59	1	113	1	1	false	0.5044247787610776	0.5044247787610776	1.2914429985196984E-33	"protein-DNA complex organization"
GO:0044085	122988	125	59	1	237	1	1	false	0.5274261603375898	0.5274261603375898	1.2475325855528817E-70	"cellular component biogenesis"
GO:0000786	122988	8	59	1	15	1	2	false	0.5333333333333332	0.5333333333333332	1.5540015540015545E-4	"nucleosome"
GO:0003674	122988	5709	59	10	6502	11	1	false	0.604449213509874	0.604449213509874	0.0	"molecular_function"
GO:0043933	122988	113	59	1	185	1	1	false	0.6108108108108193	0.6108108108108193	3.314140697285377E-53	"protein-containing complex organization"
GO:0005509	122988	139	59	1	358	2	1	false	0.6264494624664977	0.6264494624664977	3.2388978927115693E-103	"calcium ion binding"
GO:0043167	122988	1625	59	4	3192	8	1	false	0.6565953708731056	0.6565953708731056	0.0	"ion binding"
GO:0016020	122988	825	59	1	1864	2	1	false	0.6894338357752542	0.6894338357752542	0.0	"membrane"
GO:0036094	122988	1344	59	3	3192	8	1	false	0.72730776880012	0.72730776880012	0.0	"small molecule binding"
GO:0035639	122988	1149	59	2	1339	2	2	false	0.7362498618549167	0.7362498618549167	1.0402457128639666E-236	"purine ribonucleoside triphosphate binding"
GO:0016772	122988	407	59	1	794	2	1	false	0.7627508965412071	0.7627508965412071	4.360721170439728E-238	"transferase activity, transferring phosphorus-containing groups"
GO:0016043	122988	185	59	1	237	1	1	false	0.7805907172995852	0.7805907172995852	1.1159065199653106E-53	"cellular component organization"
GO:0009987	122988	2908	59	1	3686	1	1	false	0.78893109061192	0.78893109061192	0.0	"cellular process"
GO:0043228	122988	932	59	1	1163	1	1	false	0.8013757523643507	0.8013757523643507	5.672413049694205E-251	"non-membrane-bounded organelle"
GO:0043232	122988	932	59	1	1161	1	2	false	0.8027562446166108	0.8027562446166108	1.4428257161373487E-249	"intracellular non-membrane-bounded organelle"
GO:0003824	122988	2787	59	4	5709	10	1	false	0.808254270757215	0.808254270757215	0.0	"catalytic activity"
GO:0032553	122988	1170	59	2	1281	2	2	false	0.834144467213201	0.834144467213201	2.755955503345667E-163	"ribonucleotide binding"
GO:0097367	122988	1177	59	2	3192	8	1	false	0.8572677691672509	0.8572677691672509	0.0	"carbohydrate derivative binding"
GO:0043226	122988	1163	59	1	1864	2	1	false	0.8586950762409343	0.8586950762409343	0.0	"organelle"
GO:0043229	122988	1161	59	1	1328	1	2	false	0.8742469879520376	0.8742469879520376	2.1792147578478843E-217	"intracellular organelle"
GO:0016787	122988	1150	59	1	2787	4	1	false	0.8811527117894314	0.8811527117894314	0.0	"hydrolase activity"
GO:0005575	122988	1950	59	2	6502	11	1	false	0.8870919411635491	0.8870919411635491	0.0	"cellular_component"
GO:0032555	122988	1164	59	2	1231	2	2	false	0.8940658992296935	0.8940658992296935	2.0376723979046257E-112	"purine ribonucleotide binding"
GO:0110165	122988	1864	59	2	1950	2	1	false	0.9137182776180307	0.9137182776180307	1.8514572387039184E-152	"cellular anatomical entity"
GO:0005622	122988	1327	59	1	1864	2	1	false	0.9171141658532056	0.9171141658532056	0.0	"intracellular anatomical structure"
GO:0017076	122988	1225	59	2	1274	2	1	false	0.9245271617617414	0.9245271617617414	1.088620065703178E-89	"purine nucleotide binding"
GO:0008168	122988	108	59	1	113	1	1	false	0.9557522123894009	0.9557522123894009	7.124306872622209E-9	"methyltransferase activity"
GO:0005515	122988	1033	59	1	3192	8	1	false	0.9563793853303173	0.9563793853303173	0.0	"protein binding"
GO:0006338	122988	54	59	1	56	1	1	false	0.9642857142857226	0.9642857142857226	6.493506493506507E-4	"chromatin remodeling"
GO:0043168	122988	1280	59	2	1625	4	1	false	0.9679952386187574	0.9679952386187574	0.0	"anion binding"
GO:1901265	122988	1274	59	2	1997	6	2	false	0.9741191210791239	0.9741191210791239	0.0	"nucleoside phosphate binding"
GO:0006325	122988	56	59	1	57	1	1	false	0.9824561403508574	0.9824561403508574	0.017543859649122695	"chromatin organization"
GO:0046872	122988	358	59	2	361	2	1	false	0.983425669436761	0.983425669436761	1.28601815343215E-7	"metal ion binding"
GO:0000166	122988	1274	59	2	1344	3	2	false	0.9922434439556541	0.9922434439556541	7.667246792881469E-119	"nucleotide binding"
GO:0008150	122988	3686	59	1	6502	11	1	false	0.9999005452914735	0.9999005452914735	0.0	"biological_process"
GO:0000000	122988	6502	59	11	0	0	0	true	1.0	1.0	1.0	"Gene Ontology"
