ID	Pop.total	Pop.term	Study.total	Study.term	Pop.family	Study.family	nparents	is.trivial	p	p.adjusted	p.min	name
GO:0043228	122988	932	152	4	1163	4	1	false	0.41189659719867927	0.41189659719867927	5.672413049694205E-251	"non-membrane-bounded organelle"
GO:1901135	122988	149	152	1	2604	9	1	false	0.4120648464844154	0.4120648464844154	3.351183541936403E-247	"carbohydrate derivative metabolic process"
GO:0043232	122988	932	152	4	1161	4	2	false	0.4147458523399058	0.4147458523399058	1.4428257161373487E-249	"intracellular non-membrane-bounded organelle"
GO:0046390	122988	72	152	1	169	1	3	false	0.42603550295856246	0.42603550295856246	1.3797652149156916E-49	"ribose phosphate biosynthetic process"
GO:0019637	122988	157	152	1	2614	9	2	false	0.42784576726166534	0.42784576726166534	4.253449170162888E-257	"organophosphate metabolic process"
GO:0016859	122988	72	152	1	166	1	1	false	0.43373493975906097	0.43373493975906097	7.395219631686467E-49	"cis-trans isomerase activity"
GO:0051082	122988	185	152	2	1033	8	1	false	0.4342020296759276	0.4342020296759276	4.2741245488823866E-210	"unfolded protein binding"
GO:0006414	122988	900	152	4	1105	4	2	false	0.43952392714501776	0.43952392714501776	2.1041358769642623E-229	"translational elongation"
GO:0043170	122988	2095	152	8	2604	9	1	false	0.4496744924911417	0.4496744924911417	0.0	"macromolecule metabolic process"
GO:0005840	122988	778	152	4	932	4	1	false	0.4849531489368144	0.4849531489368144	1.043667077359258E-180	"ribosome"
GO:1901566	122988	1093	152	5	2196	9	2	false	0.49438669020093967	0.49438669020093967	0.0	"organonitrogen compound biosynthetic process"
GO:0004779	122988	5	152	1	10	1	1	false	0.4999999999999995	0.4999999999999995	0.003968253968253954	"sulfate adenylyltransferase activity"
GO:0043603	122988	927	152	4	2338	9	1	false	0.5086737031373401	0.5086737031373401	0.0	"amide metabolic process"
GO:0015078	122988	115	152	2	161	2	3	false	0.5089285714285373	0.5089285714285373	2.12044668617046E-41	"proton transmembrane transporter activity"
GO:0015980	122988	43	152	2	110	4	1	false	0.510427086608177	0.510427086608177	1.38732437946782E-31	"energy derivation by oxidation of organic compounds"
GO:0098660	122988	149	152	2	380	4	1	false	0.5115202627857162	0.5115202627857162	7.231963400334757E-110	"inorganic ion transmembrane transport"
GO:0022804	122988	131	152	2	334	4	1	false	0.511769110286317	0.511769110286317	1.595372393821096E-96	"active transmembrane transporter activity"
GO:0006412	122988	900	152	4	1997	8	5	false	0.5247123483807201	0.5247123483807201	0.0	"translation"
GO:0043167	122988	1625	152	9	3192	17	1	false	0.530380151464168	0.530380151464168	0.0	"ion binding"
GO:1901576	122988	1373	152	5	2653	9	2	false	0.5431279453575351	0.5431279453575351	0.0	"organic substance biosynthetic process"
GO:0022857	122988	334	152	4	385	4	2	false	0.5650705674959965	0.5650705674959965	6.882716833809653E-65	"transmembrane transporter activity"
GO:0032553	122988	1170	152	6	1281	6	2	false	0.5798777941309132	0.5798777941309132	2.755955503345667E-163	"ribonucleotide binding"
GO:0003824	122988	2787	152	16	5709	33	1	false	0.583611627612016	0.583611627612016	0.0	"catalytic activity"
GO:0043229	122988	1161	152	4	1328	4	2	false	0.5837861724508714	0.5837861724508714	2.1792147578478843E-217	"intracellular organelle"
GO:0005575	122988	1950	152	10	6502	34	1	false	0.5937675955818603	0.5937675955818603	0.0	"cellular_component"
GO:1902600	122988	125	152	2	161	2	2	false	0.601708074534162	0.601708074534162	9.226328006752248E-37	"proton transmembrane transport"
GO:0034654	122988	255	152	1	1496	5	5	false	0.6077137347785824	0.6077137347785824	7.994474978947177E-296	"nucleobase-containing compound biosynthetic process"
GO:0008152	122988	2798	152	13	3686	17	1	false	0.6087148226447192	0.6087148226447192	0.0	"metabolic process"
GO:0016817	122988	561	152	4	1150	8	1	false	0.6101855113233565	0.6101855113233565	0.0	"hydrolase activity, acting on acid anhydrides"
GO:0016853	122988	166	152	1	2787	16	1	false	0.6266707959354567	0.6266707959354567	1.7350043081724106E-272	"isomerase activity"
GO:0043604	122988	912	152	4	1218	5	2	false	0.6302107195072424	0.6302107195072424	2.5521404877297732E-297	"amide biosynthetic process"
GO:0005216	122988	41	152	1	187	4	2	false	0.6318072052747956	0.6318072052747956	2.741253370334577E-42	"monoatomic ion channel activity"
GO:0019438	122988	286	152	1	1579	5	2	false	0.6323180460410939	0.6323180460410939	1.5E-323	"aromatic compound biosynthetic process"
GO:0110165	122988	1864	152	10	1950	10	1	false	0.6362811064710925	0.6362811064710925	1.8514572387039184E-152	"cellular anatomical entity"
GO:0018130	122988	292	152	1	1579	5	2	false	0.6407831255216739	0.6407831255216739	0.0	"heterocycle biosynthetic process"
GO:0097367	122988	1177	152	6	3192	17	1	false	0.6429014614340174	0.6429014614340174	0.0	"carbohydrate derivative binding"
GO:1901362	122988	308	152	1	1649	5	2	false	0.6448314693513396	0.6448314693513396	0.0	"organic cyclic compound biosynthetic process"
GO:0009141	122988	75	152	1	114	1	1	false	0.6578947368421206	0.6578947368421206	1.989550007995321E-31	"nucleoside triphosphate metabolic process"
GO:0140096	122988	749	152	4	2787	16	1	false	0.6604539126531859	0.6604539126531859	0.0	"catalytic activity, acting on a protein"
GO:0140657	122988	386	152	2	5709	33	2	false	0.6641141712675533	0.6641141712675533	0.0	"ATP-dependent activity"
GO:0003950	122988	4	152	1	6	1	1	false	0.6666666666666662	0.6666666666666662	0.06666666666666664	"NAD+ ADP-ribosyltransferase activity"
GO:0015318	122988	163	152	2	334	4	1	false	0.6703987796765498	0.6703987796765498	7.206565811716569E-100	"inorganic molecular entity transmembrane transporter activity"
GO:0006164	122988	77	152	1	114	1	3	false	0.6754385964912444	0.6754385964912444	7.856171826443185E-31	"purine nucleotide biosynthetic process"
GO:0018208	122988	47	152	1	69	1	1	false	0.6811594202898548	0.6811594202898548	1.6987409165423828E-18	"peptidyl-proline modification"
GO:0009059	122988	1105	152	4	2357	9	2	false	0.681403907912344	0.681403907912344	0.0	"macromolecule biosynthetic process"
GO:0009142	122988	65	152	1	95	1	2	false	0.6842105263157784	0.6842105263157784	2.1178291017471732E-25	"nucleoside triphosphate biosynthetic process"
GO:0006518	122988	916	152	4	1926	9	2	false	0.6962409657676127	0.6962409657676127	0.0	"peptide metabolic process"
GO:0005198	122988	806	152	4	5709	33	1	false	0.7047316209320796	0.7047316209320796	0.0	"structural molecule activity"
GO:0044237	122988	2059	152	9	3642	17	2	false	0.7089938033075212	0.7089938033075212	0.0	"cellular metabolic process"
GO:0009260	122988	72	152	1	101	1	3	false	0.7128712871287038	0.7128712871287038	5.743937061594907E-26	"ribonucleotide biosynthetic process"
GO:0032555	122988	1164	152	6	1231	6	2	false	0.7142726500840632	0.7142726500840632	2.0376723979046257E-112	"purine ribonucleotide binding"
GO:0010467	122988	1128	152	4	2095	8	1	false	0.717442123102811	0.717442123102811	0.0	"gene expression"
GO:0009987	122988	2908	152	13	3686	17	1	false	0.7199023438084243	0.7199023438084243	0.0	"cellular process"
GO:0000166	122988	1274	152	6	1344	6	2	false	0.7250265093993684	0.7250265093993684	7.667246792881469E-119	"nucleotide binding"
GO:0044249	122988	1302	152	5	2165	9	2	false	0.7367127803347386	0.7367127803347386	0.0	"cellular biosynthetic process"
GO:0046914	122988	129	152	1	358	3	1	false	0.739507666728755	0.739507666728755	5.444688798896571E-101	"transition metal ion binding"
GO:0009165	122988	85	152	1	113	1	2	false	0.752212389380543	0.752212389380543	3.849520443933666E-27	"nucleotide biosynthetic process"
GO:0005488	122988	3192	152	17	5709	33	1	false	0.7545040335979022	0.7545040335979022	0.0	"binding"
GO:0009152	122988	72	152	1	93	1	3	false	0.7741935483870862	0.7741935483870862	2.7045301930126564E-21	"purine ribonucleotide biosynthetic process"
GO:0009259	122988	88	152	1	113	1	2	false	0.7787610619469443	0.7787610619469443	1.2894718419887291E-25	"ribonucleotide metabolic process"
GO:0043043	122988	906	152	4	1103	5	3	false	0.7806746088452345	0.7806746088452345	5.14036151517823E-224	"peptide biosynthetic process"
GO:0030414	122988	11	152	1	14	1	2	false	0.7857142857142843	0.7857142857142843	0.0027472527472527427	"peptidase inhibitor activity"
GO:0017076	122988	1225	152	6	1274	6	1	false	0.7899413129863649	0.7899413129863649	1.088620065703178E-89	"purine nucleotide binding"
GO:0022890	122988	145	152	2	163	2	1	false	0.7907293796864197	0.7907293796864197	2.570634087446824E-24	"inorganic cation transmembrane transporter activity"
GO:0036094	122988	1344	152	6	3192	17	1	false	0.7911376869756805	0.7911376869756805	0.0	"small molecule binding"
GO:0017111	122988	531	152	4	561	4	1	false	0.8021638570600157	0.8021638570600157	1.9842186907060745E-50	"ribonucleoside triphosphate phosphatase activity"
GO:0006754	122988	65	152	1	81	1	3	false	0.8024691358024842	0.8024691358024842	2.9767139749970356E-17	"ATP biosynthetic process"
GO:0044281	122988	329	152	1	2798	13	1	false	0.8040543946376625	0.8040543946376625	0.0	"small molecule metabolic process"
GO:0004867	122988	9	152	1	11	1	1	false	0.81818181818182	0.81818181818182	0.018181818181818195	"serine-type endopeptidase inhibitor activity"
GO:0008150	122988	3686	152	17	6502	34	1	false	0.8322995540509696	0.8322995540509696	0.0	"biological_process"
GO:0020037	122988	63	152	2	69	2	1	false	0.8324808184143084	0.8324808184143084	8.341850919245144E-9	"heme binding"
GO:0009150	122988	88	152	1	105	1	2	false	0.8380952380952424	0.8380952380952424	6.100799126523329E-20	"purine ribonucleotide metabolic process"
GO:0046034	122988	74	152	1	88	1	2	false	0.8409090909090693	0.8409090909090693	1.554732004932417E-16	"ATP metabolic process"
GO:0003735	122988	777	152	4	807	4	2	false	0.8591418954264195	0.8591418954264195	2.847469580366419E-55	"structural constituent of ribosome"
GO:0098655	122988	152	152	2	199	3	2	false	0.8604567213857222	0.8604567213857222	8.600483213301828E-47	"monoatomic cation transmembrane transport"
GO:0043412	122988	476	152	1	2095	8	1	false	0.8732957046802603	0.8732957046802603	0.0	"macromolecule modification"
GO:0006793	122988	427	152	1	2059	9	1	false	0.8770916641617476	0.8770916641617476	0.0	"phosphorus metabolic process"
GO:0016740	122988	794	152	3	2787	16	1	false	0.877155804307398	0.877155804307398	0.0	"transferase activity"
GO:0009145	122988	65	152	1	74	1	2	false	0.878378378378384	0.878378378378384	9.047796544853227E-12	"purine nucleoside triphosphate biosynthetic process"
GO:0009201	122988	65	152	1	74	1	2	false	0.878378378378384	0.878378378378384	9.047796544853227E-12	"ribonucleoside triphosphate biosynthetic process"
GO:0009206	122988	65	152	1	74	1	3	false	0.878378378378384	0.878378378378384	9.047796544853227E-12	"purine ribonucleoside triphosphate biosynthetic process"
GO:0009058	122988	1424	152	5	2798	13	1	false	0.8806666198814467	0.8806666198814467	0.0	"biosynthetic process"
GO:0008324	122988	142	152	2	181	3	2	false	0.8823410187556836	0.8823410187556836	1.5120025475439023E-40	"monoatomic cation transmembrane transporter activity"
GO:0016772	122988	407	152	1	794	3	1	false	0.8846705747070381	0.8846705747070381	4.360721170439728E-238	"transferase activity, transferring phosphorus-containing groups"
GO:0030234	122988	54	152	1	61	1	1	false	0.8852459016393498	0.8852459016393498	2.292154427578264E-9	"enzyme regulator activity"
GO:0036211	122988	425	152	1	1750	8	2	false	0.8925549561357031	0.8925549561357031	0.0	"protein modification process"
GO:0098662	122988	141	152	2	149	2	1	false	0.8951569018683201	0.8951569018683201	2.0093124394239885E-13	"inorganic cation transmembrane transport"
GO:0006139	122988	577	152	1	2585	9	5	false	0.8974380840060721	0.8974380840060721	0.0	"nucleobase-containing compound metabolic process"
GO:0043168	122988	1280	152	6	1625	9	1	false	0.8978128341666378	0.8978128341666378	0.0	"anion binding"
GO:1901360	122988	635	152	1	2604	9	1	false	0.9195545632728738	0.9195545632728738	0.0	"organic cyclic compound metabolic process"
GO:0006163	122988	105	152	1	114	1	2	false	0.9210526315789878	0.9210526315789878	1.542787654900396E-13	"purine nucleotide metabolic process"
GO:0006812	122988	170	152	2	205	3	1	false	0.9238856181666126	0.9238856181666126	2.758662109715032E-40	"monoatomic cation transport"
GO:0016887	122988	386	152	2	531	4	2	false	0.9359581134616868	0.9359581134616868	1.609402817263484E-134	"ATP hydrolysis activity"
GO:1901363	122988	1997	152	8	3192	17	1	false	0.9402844007668167	0.9402844007668167	0.0	"heterocyclic compound binding"
GO:0097159	122988	1997	152	8	3192	17	1	false	0.9402844007668167	0.9402844007668167	0.0	"organic cyclic compound binding"
GO:0006807	122988	2338	152	9	2798	13	1	false	0.9518219787343803	0.9518219787343803	0.0	"nitrogen compound metabolic process"
GO:0034641	122988	1480	152	5	2573	13	2	false	0.9523818770699285	0.9523818770699285	0.0	"cellular nitrogen compound metabolic process"
GO:0008168	122988	108	152	1	113	1	1	false	0.9557522123894009	0.9557522123894009	7.124306872622209E-9	"methyltransferase activity"
GO:0006725	122988	614	152	1	2059	9	1	false	0.9590111057934206	0.9590111057934206	0.0	"cellular aromatic compound metabolic process"
GO:0046483	122988	619	152	1	2059	9	1	false	0.9602735012961471	0.9602735012961471	0.0	"heterocycle metabolic process"
GO:0043226	122988	1163	152	4	1864	10	1	false	0.9613915961059196	0.9613915961059196	0.0	"organelle"
GO:0046872	122988	358	152	3	361	3	1	false	0.9752076276307678	0.9752076276307678	1.28601815343215E-7	"metal ion binding"
GO:0006810	122988	538	152	4	541	4	1	false	0.9779419301467613	0.9779419301467613	3.8104078241392704E-8	"transport"
GO:0051234	122988	541	152	4	544	4	1	false	0.9780628985191872	0.9780628985191872	3.74760003693561E-8	"establishment of localization"
GO:0009144	122988	74	152	1	75	1	1	false	0.9866666666666666	0.9866666666666666	0.01333333333333329	"purine nucleoside triphosphate metabolic process"
GO:0009199	122988	74	152	1	75	1	1	false	0.9866666666666666	0.9866666666666666	0.01333333333333329	"ribonucleoside triphosphate metabolic process"
GO:0009117	122988	113	152	1	114	1	1	false	0.9912280701754342	0.9912280701754342	0.008771929824561582	"nucleotide metabolic process"
GO:0005622	122988	1327	152	4	1864	10	1	false	0.991843366899241	0.991843366899241	0.0	"intracellular anatomical structure"
GO:0032559	122988	893	152	2	1221	6	2	false	0.9936093988215287	0.9936093988215287	1.0625853593354809E-307	"adenyl ribonucleotide binding"
GO:0044238	122988	2538	152	9	2798	13	1	false	0.9954063291760505	0.9954063291760505	0.0	"primary metabolic process"
GO:0005524	122988	887	152	2	1155	6	2	false	0.9968263580581764	0.9968263580581764	6.639822430037397E-271	"ATP binding"
GO:0030554	122988	950	152	2	1225	6	1	false	0.9972881368765841	0.9972881368765841	1.7819575968822965E-282	"adenyl nucleotide binding"
GO:0006796	122988	426	152	1	427	1	1	false	0.9976580796252583	0.9976580796252583	0.0023419203747075982	"phosphate-containing compound metabolic process"
GO:0071704	122988	2604	152	9	2798	13	1	false	0.9987619718211029	0.9987619718211029	2.5723448516463706E-305	"organic substance metabolic process"
GO:0000000	122988	6502	152	34	0	0	0	true	1.0	1.0	1.0	"Gene Ontology"
GO:0016462	122988	561	152	4	561	4	1	true	1.0	1.0	1.0	"pyrophosphatase activity"
GO:0045333	122988	43	152	2	43	2	1	true	1.0	1.0	1.0	"cellular respiration"
GO:0000413	122988	47	152	1	47	1	1	true	1.0	1.0	1.0	"protein peptidyl-prolyl isomerization"
GO:0016818	122988	561	152	4	561	4	1	true	1.0	1.0	1.0	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
GO:0004781	122988	5	152	1	5	1	1	true	1.0	1.0	1.0	"sulfate adenylyltransferase (ATP) activity"
GO:0004866	122988	11	152	1	11	1	2	true	1.0	1.0	1.0	"endopeptidase inhibitor activity"
GO:0009060	122988	43	152	2	43	2	1	true	1.0	1.0	1.0	"aerobic respiration"
GO:0009205	122988	74	152	1	74	1	2	true	1.0	1.0	1.0	"purine ribonucleoside triphosphate metabolic process"
GO:0015267	122988	57	152	2	57	2	1	true	1.0	1.0	1.0	"channel activity"
GO:0015986	122988	65	152	1	65	1	1	true	1.0	1.0	1.0	"proton motive force-driven ATP synthesis"
GO:0061135	122988	11	152	1	11	1	1	true	1.0	1.0	1.0	"endopeptidase regulator activity"
