ID	Pop.total	Pop.term	Study.total	Study.term	Pop.family	Study.family	nparents	is.trivial	p	p.adjusted	p.min	name
GO:0022839	116407	11	119	1	45	1	2	false	0.24444444444444452	0.24444444444444452	9.851638355683657E-11	"monoatomic ion gated channel activity"
GO:0072521	116407	64	119	1	1828	8	5	false	0.24848597347897844	0.24848597347897844	6.630469791368614E-120	"purine-containing compound metabolic process"
GO:0043043	116407	524	119	5	689	5	3	false	0.2532593345348083	0.2532593345348083	5.3706283452585806E-164	"peptide biosynthetic process"
GO:0016874	116407	97	119	1	2536	8	1	false	0.2683399818703057	0.2683399818703057	3.8754660931751407E-178	"ligase activity"
GO:0005216	116407	45	119	1	144	1	2	false	0.31249999999999856	0.31249999999999856	2.0114050702186832E-38	"monoatomic ion channel activity"
GO:0034660	116407	107	119	1	341	1	1	false	0.31378299120236147	0.31378299120236147	1.5985673457807975E-91	"ncRNA metabolic process"
GO:0043228	116407	553	119	4	735	4	1	false	0.3195803313326601	0.3195803313326601	6.402588352747326E-178	"non-membrane-bounded organelle"
GO:0043232	116407	553	119	4	734	4	2	false	0.3213290609157691	0.3213290609157691	2.585660680916457E-177	"intracellular non-membrane-bounded organelle"
GO:0051537	116407	14	119	1	43	1	1	false	0.3255813953488351	0.3255813953488351	1.2758525953992463E-11	"2 iron, 2 sulfur cluster binding"
GO:0005840	116407	420	119	4	553	4	1	false	0.3315867382765318	0.3315867382765318	8.157240683722233E-132	"ribosome"
GO:0044281	116407	296	119	2	2229	9	1	false	0.3403609384570738	0.3403609384570738	0.0	"small molecule metabolic process"
GO:0006418	116407	43	119	1	520	5	2	false	0.3516377542786898	0.3516377542786898	5.869502561784698E-64	"tRNA aminoacylation for protein translation"
GO:0055085	116407	374	119	2	2441	8	2	false	0.35304465479329405	0.35304465479329405	0.0	"transmembrane transport"
GO:0022834	116407	4	119	1	11	1	1	false	0.36363636363636415	0.36363636363636415	0.003030303030303028	"ligand-gated channel activity"
GO:0015276	116407	4	119	1	11	1	2	false	0.36363636363636415	0.36363636363636415	0.003030303030303028	"ligand-gated monoatomic ion channel activity"
GO:0044271	116407	789	119	5	1168	6	2	false	0.3683297237311544	0.3683297237311544	8.47446E-319	"cellular nitrogen compound biosynthetic process"
GO:0009058	116407	994	119	5	2229	9	1	false	0.3687849059081788	0.3687849059081788	0.0	"biosynthetic process"
GO:0006520	116407	104	119	1	2074	9	3	false	0.3711918207856474	0.3711918207856474	1.6045945797573246E-178	"amino acid metabolic process"
GO:0030554	116407	941	119	5	1141	5	1	false	0.38081018205588096	0.38081018205588096	3.1539813110143967E-229	"adenyl nucleotide binding"
GO:1901576	116407	956	119	5	2118	9	2	false	0.38160110847218653	0.38160110847218653	0.0	"organic substance biosynthetic process"
GO:0044238	116407	2008	119	9	2229	9	1	false	0.39003960184820574	0.39003960184820574	4.69520862954E-312	"primary metabolic process"
GO:0043169	116407	323	119	2	1477	6	1	false	0.3905606737594675	0.3905606737594675	0.0	"cation binding"
GO:0005622	116407	886	119	4	1406	5	1	false	0.3906468175043787	0.3906468175043787	0.0	"intracellular anatomical structure"
GO:1901135	116407	113	119	1	2081	9	1	false	0.39557206962321645	0.39557206962321645	5.356453136147747E-190	"carbohydrate derivative metabolic process"
GO:0019637	116407	118	119	1	2093	9	2	false	0.4074386917039355	0.4074386917039355	1.9047675613252016E-196	"organophosphate metabolic process"
GO:0008152	116407	2229	119	9	3028	11	1	false	0.4127720764223446	0.4127720764223446	0.0	"metabolic process"
GO:0009141	116407	32	119	1	74	1	1	false	0.43243243243242896	0.43243243243242896	1.1176337336865774E-21	"nucleoside triphosphate metabolic process"
GO:0005524	116407	865	119	4	1065	4	2	false	0.4346091790461829	0.4346091790461829	1.2653970121592308E-222	"ATP binding"
GO:0051716	116407	167	119	1	2411	8	2	false	0.437362109240049	0.437362109240049	8.063739360976977E-263	"cellular response to stimulus"
GO:0005975	116407	130	119	1	2088	9	2	false	0.4399314444584404	0.4399314444584404	1.0641134929037694E-210	"carbohydrate metabolic process"
GO:0016491	116407	461	119	2	2536	8	1	false	0.4422322288654021	0.4422322288654021	0.0	"oxidoreductase activity"
GO:0043038	116407	46	119	1	104	1	1	false	0.4423076923076846	0.4423076923076846	1.2558723992374632E-30	"amino acid activation"
GO:0004601	116407	17	119	1	38	1	2	false	0.44736842105263286	0.44736842105263286	3.4744971275008125E-11	"peroxidase activity"
GO:0008234	116407	123	119	1	268	1	1	false	0.4589552238805708	0.4589552238805708	1.0656930035921127E-79	"cysteine-type peptidase activity"
GO:0043229	116407	734	119	4	886	4	2	false	0.4703688265693507	0.4703688265693507	1.214074143466358E-175	"intracellular organelle"
GO:0098660	116407	102	119	1	374	2	1	false	0.47160614184739325	0.47160614184739325	1.4474713204538124E-94	"inorganic ion transmembrane transport"
GO:0050896	116407	171	119	1	3028	11	1	false	0.4729827977035213	0.4729827977035213	8.731569537395596E-285	"response to stimulus"
GO:0016875	116407	46	119	1	97	1	1	false	0.4742268041237122	0.4742268041237122	8.873038316513981E-29	"ligase activity, forming carbon-oxygen bonds"
GO:0140657	116407	346	119	2	5004	23	2	false	0.47919595590866776	0.47919595590866776	0.0	"ATP-dependent activity"
GO:0006807	116407	1818	119	8	2229	9	1	false	0.48434885399766187	0.48434885399766187	0.0	"nitrogen compound metabolic process"
GO:0016817	116407	472	119	2	953	3	1	false	0.4929098646654498	0.4929098646654498	5.303612016355266E-286	"hydrolase activity, acting on acid anhydrides"
GO:0005230	116407	2	119	1	4	1	1	false	0.5000000000000001	0.5000000000000001	0.16666666666666674	"extracellular ligand-gated monoatomic ion channel activity"
GO:0003676	116407	633	119	4	1778	10	2	false	0.5026386295360779	0.5026386295360779	0.0	"nucleic acid binding"
GO:1901363	116407	1778	119	10	2972	16	1	false	0.5213761176016501	0.5213761176016501	0.0	"heterocyclic compound binding"
GO:0097159	116407	1778	119	10	2972	16	1	false	0.5213761176016501	0.5213761176016501	0.0	"organic cyclic compound binding"
GO:0140101	116407	67	119	1	127	1	1	false	0.527559055118105	0.527559055118105	1.007334521911797E-37	"catalytic activity, acting on a tRNA"
GO:0006082	116407	176	119	1	2181	9	3	false	0.5317288180911587	0.5317288180911587	7.003762609229721E-265	"organic acid metabolic process"
GO:0140640	116407	231	119	1	2536	8	1	false	0.5347440865119398	0.5347440865119398	0.0	"catalytic activity, acting on a nucleic acid"
GO:0005509	116407	102	119	1	320	2	1	false	0.5365791536049271	0.5365791536049271	2.153729082825881E-86	"calcium ion binding"
GO:0071704	116407	2081	119	9	2229	9	1	false	0.538217658519989	0.538217658519989	1.1353705988073273E-235	"organic substance metabolic process"
GO:0140098	116407	127	119	1	231	1	1	false	0.5497835497835479	0.5497835497835479	1.7312159983492115E-68	"catalytic activity, acting on RNA"
GO:0008270	116407	73	119	1	128	1	1	false	0.5703124999999895	0.5703124999999895	1.4717680085110152E-37	"zinc ion binding"
GO:0006950	116407	100	119	1	171	1	1	false	0.58479532163743	0.58479532163743	6.395712511520058E-50	"response to stress"
GO:0051179	116407	522	119	2	3028	11	1	false	0.5897892930520057	0.5897892930520057	0.0	"localization"
GO:0016887	116407	346	119	2	450	2	2	false	0.5907943578321744	0.5907943578321744	4.978251485983625E-105	"ATP hydrolysis activity"
GO:0008233	116407	268	119	1	1337	4	2	false	0.5917787376670625	0.5917787376670625	4.408821001388161E-290	"peptidase activity"
GO:0016859	116407	59	119	1	163	2	1	false	0.5943346209194187	0.5943346209194187	7.12581638771535E-46	"cis-trans isomerase activity"
GO:0015075	116407	124	119	1	334	2	2	false	0.6053838269407037	0.6053838269407037	4.6175751893071546E-95	"monoatomic ion transmembrane transporter activity"
GO:0043039	116407	46	119	1	74	1	2	false	0.6216216216216253	0.6216216216216253	5.071775885195947E-21	"tRNA aminoacylation"
GO:0016787	116407	953	119	3	2536	8	1	false	0.6323199553618257	0.6323199553618257	0.0	"hydrolase activity"
GO:0044237	116407	1643	119	6	2988	11	2	false	0.63299336528183	0.63299336528183	0.0	"cellular metabolic process"
GO:0046914	116407	128	119	1	320	2	1	false	0.6407523510970707	0.6407523510970707	6.469156376041831E-93	"transition metal ion binding"
GO:0018208	116407	34	119	1	53	1	1	false	0.641509433962261	0.641509433962261	8.401076964385422E-15	"peptidyl-proline modification"
GO:0003723	116407	298	119	2	633	4	1	false	0.6429493916584944	0.6429493916584944	2.6067508995966772E-189	"RNA binding"
GO:0009259	116407	47	119	1	73	1	2	false	0.6438356164383625	0.6438356164383625	2.3332852551205897E-20	"ribonucleotide metabolic process"
GO:1902600	116407	71	119	1	108	1	2	false	0.6574074074074043	0.6574074074074043	8.836937752173233E-30	"proton transmembrane transport"
GO:0046034	116407	31	119	1	47	1	2	false	0.6595744680851053	0.6595744680851053	6.652330410794102E-13	"ATP metabolic process"
GO:0043170	116407	1607	119	7	2081	9	1	false	0.662871514386989	0.662871514386989	0.0	"macromolecule metabolic process"
GO:0140096	116407	665	119	2	2536	8	1	false	0.6630166260458656	0.6630166260458656	0.0	"catalytic activity, acting on a protein"
GO:0032559	116407	872	119	4	1139	5	2	false	0.6657137427025743	0.6657137427025743	1.523516427409846E-268	"adenyl ribonucleotide binding"
GO:0004812	116407	46	119	1	67	1	2	false	0.6865671641791188	0.6865671641791188	7.708406557463139E-18	"aminoacyl-tRNA ligase activity"
GO:0006399	116407	74	119	1	107	1	1	false	0.6915887850467479	0.6915887850467479	2.3418627643070003E-28	"tRNA metabolic process"
GO:0006725	116407	585	119	2	1643	6	1	false	0.6925941583423553	0.6925941583423553	0.0	"cellular aromatic compound metabolic process"
GO:0046483	116407	592	119	2	1643	6	1	false	0.7003678309017594	0.7003678309017594	0.0	"heterocycle metabolic process"
GO:0006139	116407	545	119	2	2064	9	5	false	0.7327572101420794	0.7327572101420794	0.0	"nucleobase-containing compound metabolic process"
GO:0016070	116407	341	119	1	451	1	1	false	0.7560975609755196	0.7560975609755196	3.533851603104516E-108	"RNA metabolic process"
GO:0009150	116407	47	119	1	62	1	2	false	0.7580645161290428	0.7580645161290428	1.074659266771398E-14	"purine ribonucleotide metabolic process"
GO:0003735	116407	419	119	4	446	4	2	false	0.7782840394563253	0.7782840394563253	7.140148606096173E-44	"structural constituent of ribosome"
GO:0005575	116407	1473	119	5	5700	24	1	false	0.7822994021184344	0.7822994021184344	0.0	"cellular_component"
GO:0005215	116407	327	119	1	5004	23	1	false	0.7894226798553389	0.7894226798553389	0.0	"transporter activity"
GO:0110165	116407	1406	119	5	1473	5	1	false	0.7920855258000874	0.7920855258000874	9.000912082866322E-118	"cellular anatomical entity"
GO:1901360	116407	612	119	2	2081	9	1	false	0.7938765743508502	0.7938765743508502	0.0	"organic cyclic compound metabolic process"
GO:0017076	116407	1141	119	5	1193	5	1	false	0.7999441560082371	0.7999441560082371	2.577249218239613E-92	"purine nucleotide binding"
GO:0000166	116407	1193	119	5	1245	5	2	false	0.8076125122522768	0.8076125122522768	2.6724219521538737E-93	"nucleotide binding"
GO:0006793	116407	402	119	1	1643	6	1	false	0.8148526110407825	0.8148526110407825	0.0	"phosphorus metabolic process"
GO:0008150	116407	3028	119	11	5700	24	1	false	0.8217703691818737	0.8217703691818737	0.0	"biological_process"
GO:0020037	116407	49	119	2	54	2	1	false	0.8218029350104743	0.8218029350104743	3.162045337406018E-7	"heme binding"
GO:0006163	116407	62	119	1	75	1	2	false	0.826666666666656	0.826666666666656	7.89886999947482E-15	"purine nucleotide metabolic process"
GO:0009987	116407	2408	119	8	3028	11	1	false	0.8285338698190312	0.8285338698190312	0.0	"cellular process"
GO:0035639	116407	1058	119	4	1241	5	2	false	0.8401708928507732	0.8401708928507732	1.1467803396671524E-224	"purine ribonucleoside triphosphate binding"
GO:0005515	116407	1000	119	4	2972	16	1	false	0.8411855333611621	0.8411855333611621	0.0	"protein binding"
GO:0098655	116407	94	119	1	152	2	2	false	0.8559602649005364	0.8559602649005364	1.949097000003614E-43	"monoatomic cation transmembrane transport"
GO:0006508	116407	296	119	1	1206	7	1	false	0.8615195620358369	0.8615195620358369	4.998907891443654E-291	"proteolysis"
GO:0036094	116407	1245	119	5	2972	16	1	false	0.869468135659478	0.869468135659478	0.0	"small molecule binding"
GO:0097367	116407	1082	119	4	2972	16	1	false	0.8900499752790079	0.8900499752790079	0.0	"carbohydrate derivative binding"
GO:0043167	116407	1477	119	6	2972	16	1	false	0.8910605265286977	0.8910605265286977	0.0	"ion binding"
GO:0098662	116407	91	119	1	102	1	1	false	0.8921568627450973	0.8921568627450973	5.6131635981051845E-15	"inorganic cation transmembrane transport"
GO:0043168	116407	1172	119	4	1477	6	1	false	0.8933916959802908	0.8933916959802908	0.0	"anion binding"
GO:0017111	116407	450	119	2	472	2	1	false	0.908857821440109	0.908857821440109	2.753544148785387E-38	"ribonucleoside triphosphate phosphatase activity"
GO:0090304	116407	451	119	1	1701	8	2	false	0.9154609633858655	0.9154609633858655	0.0	"nucleic acid metabolic process"
GO:0032553	116407	1077	119	4	1198	5	2	false	0.9174413208960457	0.9174413208960457	1.3795542661700088E-169	"ribonucleotide binding"
GO:0043412	116407	491	119	1	1607	7	1	false	0.9225479249356046	0.9225479249356046	0.0	"macromolecule modification"
GO:0006812	116407	114	119	1	157	2	1	false	0.9262616364525749	0.9262616364525749	1.3101063910401059E-39	"monoatomic cation transport"
GO:1901265	116407	1193	119	5	1778	10	2	false	0.9283332045558972	0.9283332045558972	0.0	"nucleoside phosphate binding"
GO:0009636	116407	38	119	1	40	1	1	false	0.9500000000000021	0.9500000000000021	0.001282051282051284	"response to toxic substance"
GO:0036211	116407	439	119	1	1258	7	2	false	0.9508730548244427	0.9508730548244427	0.0	"protein modification process"
GO:0003824	116407	2536	119	8	5004	23	1	false	0.9597943468518	0.9597943468518	0.0	"catalytic activity"
GO:0032555	116407	1070	119	4	1148	5	2	false	0.9601455982741617	0.9601455982741617	3.4758266092872785E-123	"purine ribonucleotide binding"
GO:0009144	116407	31	119	1	32	1	1	false	0.9687500000000073	0.9687500000000073	0.03125000000000015	"purine nucleoside triphosphate metabolic process"
GO:0009199	116407	31	119	1	32	1	1	false	0.9687500000000073	0.9687500000000073	0.03125000000000015	"ribonucleoside triphosphate metabolic process"
GO:0016020	116407	762	119	1	1406	5	1	false	0.9800089578669602	0.9800089578669602	0.0	"membrane"
GO:0046872	116407	320	119	2	323	2	1	false	0.9814818375864408	0.9814818375864408	1.797164469842868E-7	"metal ion binding"
GO:0022857	116407	326	119	1	375	2	2	false	0.9832299465240213	0.9832299465240213	1.2060196332174738E-62	"transmembrane transporter activity"
GO:0051234	116407	518	119	2	522	2	1	false	0.9847184533133797	0.9847184533133797	3.2698837568411034E-10	"establishment of localization"
GO:0009117	116407	73	119	1	74	1	1	false	0.986486486486478	0.986486486486478	0.013513513513513473	"nucleotide metabolic process"
GO:0006810	116407	515	119	2	518	2	1	false	0.9884393926949753	0.9884393926949753	4.341914287484776E-8	"transport"
GO:0043436	116407	175	119	1	176	1	1	false	0.9943181818181659	0.9943181818181659	0.00568181818181833	"oxoacid metabolic process"
GO:0000000	116407	5700	119	24	0	0	0	true	1.0	1.0	1.0	"Gene Ontology"
GO:0016462	116407	472	119	2	472	2	1	true	1.0	1.0	1.0	"pyrophosphatase activity"
GO:0000413	116407	34	119	1	34	1	1	true	1.0	1.0	1.0	"protein peptidyl-prolyl isomerization"
GO:0016818	116407	472	119	2	472	2	1	true	1.0	1.0	1.0	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
GO:0098809	116407	3	119	1	3	1	1	true	1.0	1.0	1.0	"nitrite reductase activity"
GO:0098869	116407	38	119	1	38	1	1	true	1.0	1.0	1.0	"cellular oxidant detoxification"
GO:0008942	116407	3	119	1	3	1	2	true	1.0	1.0	1.0	"nitrite reductase [NAD(P)H] activity"
GO:0009205	116407	31	119	1	31	1	2	true	1.0	1.0	1.0	"purine ribonucleoside triphosphate metabolic process"
GO:0046857	116407	3	119	1	3	1	1	true	1.0	1.0	1.0	"oxidoreductase activity, acting on other nitrogenous compounds as donors, with NAD or NADP as acceptor"
GO:0051536	116407	43	119	1	43	1	1	true	1.0	1.0	1.0	"iron-sulfur cluster binding"
GO:0006796	116407	402	119	1	402	1	1	true	1.0	1.0	1.0	"phosphate-containing compound metabolic process"
GO:0015267	116407	65	119	1	65	1	1	true	1.0	1.0	1.0	"channel activity"
GO:0097237	116407	38	119	1	38	1	2	true	1.0	1.0	1.0	"cellular response to toxic substance"
GO:0019752	116407	175	119	1	175	1	1	true	1.0	1.0	1.0	"carboxylic acid metabolic process"
