ID	Pop.total	Pop.term	Study.total	Study.term	Pop.family	Study.family	nparents	is.trivial	p	p.adjusted	p.min	name
GO:0006520	116407	104	96	1	2074	3	3	false	0.14308206773543014	0.14308206773543014	1.6045945797573246E-178	"amino acid metabolic process"
GO:0019208	116407	7	96	1	46	1	2	false	0.1521739130434769	0.1521739130434769	1.8682970173759204E-8	"phosphatase regulator activity"
GO:0006091	116407	69	96	1	1643	4	1	false	0.1578314247786615	0.1578314247786615	9.621349245188556E-124	"generation of precursor metabolites and energy"
GO:0016491	116407	461	96	3	2536	8	1	false	0.1641399514121843	0.1641399514121843	0.0	"oxidoreductase activity"
GO:0009086	116407	2	96	1	12	1	3	false	0.16666666666666646	0.16666666666666646	0.01515151515151513	"methionine biosynthetic process"
GO:0009055	116407	29	96	1	474	3	2	false	0.17288627734153833	0.17288627734153833	5.353595310330001E-47	"electron transfer activity"
GO:0004129	116407	14	96	1	78	1	5	false	0.17948717948717585	0.17948717948717585	9.768201397951623E-16	"cytochrome-c oxidase activity"
GO:0003674	116407	5004	96	13	5700	13	1	false	0.18362165338644165	0.18362165338644165	0.0	"molecular_function"
GO:0019902	116407	7	96	1	37	1	1	false	0.18918918918918898	0.18918918918918898	9.713007815474544E-8	"phosphatase binding"
GO:0005215	116407	327	96	2	5004	13	1	false	0.20695983428206452	0.20695983428206452	0.0	"transporter activity"
GO:0043169	116407	323	96	2	1477	4	1	false	0.20994976691901984	0.20994976691901984	0.0	"cation binding"
GO:0016740	116407	793	96	4	2536	8	1	false	0.21745773163998489	0.21745773163998489	0.0	"transferase activity"
GO:0006979	116407	23	96	1	100	1	1	false	0.2300000000000044	0.2300000000000044	4.021673553849937E-23	"response to oxidative stress"
GO:0055085	116407	374	96	2	2441	6	2	false	0.2309795732142439	0.2309795732142439	0.0	"transmembrane transport"
GO:0009987	116407	2408	96	6	3028	6	1	false	0.2526090945905731	0.2526090945905731	0.0	"cellular process"
GO:0009067	116407	6	96	1	23	1	2	false	0.2608695652173914	0.2608695652173914	9.906188395890883E-6	"aspartate family amino acid biosynthetic process"
GO:0006555	116407	5	96	1	19	1	2	false	0.2631578947368417	0.2631578947368417	8.599931200550397E-5	"methionine metabolic process"
GO:0015399	116407	90	96	1	2557	9	2	false	0.2760272421717729	0.2760272421717729	1.4604245208123618E-168	"primary active transmembrane transporter activity"
GO:0051179	116407	522	96	2	3028	6	1	false	0.27701631149125566	0.27701631149125566	0.0	"localization"
GO:0046394	116407	49	96	1	175	1	2	false	0.2800000000000089	0.2800000000000089	1.2832501356713067E-44	"carboxylic acid biosynthetic process"
GO:0009066	116407	9	96	1	32	1	1	false	0.28125000000000155	0.28125000000000155	3.56521491115484E-8	"aspartate family amino acid metabolic process"
GO:0023052	116407	59	96	1	207	1	1	false	0.28502415458937314	0.28502415458937314	3.0583401298703084E-53	"signaling"
GO:0006082	116407	176	96	1	2181	4	3	false	0.2859479805585914	0.2859479805585914	7.003762609229721E-265	"organic acid metabolic process"
GO:1901564	116407	1394	96	3	2089	3	2	false	0.2969352398379109	0.2969352398379109	0.0	"organonitrogen compound metabolic process"
GO:0006817	116407	7	96	1	23	1	1	false	0.30434782608695654	0.30434782608695654	4.079018751249198E-6	"phosphate ion transport"
GO:0003824	116407	2536	96	8	5004	13	1	false	0.30759724033160124	0.30759724033160124	0.0	"catalytic activity"
GO:1901605	116407	32	96	1	104	1	1	false	0.30769230769229805	0.30769230769229805	1.56448665737762E-27	"alpha-amino acid metabolic process"
GO:0015291	116407	21	96	1	111	2	1	false	0.34398034398032973	0.34398034398032973	4.305653511659743E-23	"secondary active transmembrane transporter activity"
GO:0050789	116407	207	96	1	3028	6	2	false	0.34638015730085375	0.34638015730085375	0.0	"regulation of biological process"
GO:0022853	116407	38	96	1	197	2	2	false	0.34937325183877876	0.34937325183877876	1.539984501612326E-41	"active monoatomic ion transmembrane transporter activity"
GO:0016614	116407	62	96	1	461	3	1	false	0.35229830748350877	0.35229830748350877	1.6400655654641285E-78	"oxidoreductase activity, acting on CH-OH group of donors"
GO:0003677	116407	224	96	1	633	1	1	false	0.3538704581359371	0.3538704581359371	6.940763778974425E-178	"DNA binding"
GO:0065007	116407	218	96	1	3028	6	1	false	0.3615372281916517	0.3615372281916517	0.0	"biological regulation"
GO:1901566	116407	678	96	2	1661	3	2	false	0.3637493843478533	0.3637493843478533	0.0	"organonitrogen compound biosynthetic process"
GO:0015980	116407	26	96	1	69	1	1	false	0.37681159420289734	0.37681159420289734	1.423831844942016E-19	"energy derivation by oxidation of organic compounds"
GO:0070887	116407	38	96	1	168	2	2	false	0.40226689478183536	0.40226689478183536	1.3389589332312043E-38	"cellular response to chemical stimulus"
GO:0050794	116407	204	96	1	2411	6	2	false	0.41199558330067093	0.41199558330067093	9.856338203073705E-303	"regulation of cellular process"
GO:0042221	116407	40	96	1	171	2	1	false	0.4141726866184719	0.4141726866184719	5.569695014789644E-40	"response to chemical"
GO:1902494	116407	148	96	1	354	1	1	false	0.4180790960452567	0.4180790960452567	7.502349179861302E-104	"catalytic complex"
GO:1901576	116407	956	96	2	2118	3	2	false	0.42724969053086037	0.42724969053086037	0.0	"organic substance biosynthetic process"
GO:0044281	116407	296	96	1	2229	4	1	false	0.43466232710573294	0.43466232710573294	0.0	"small molecule metabolic process"
GO:0016741	116407	107	96	1	793	4	1	false	0.4406423926805658	0.4406423926805658	1.3225822340106777E-135	"transferase activity, transferring one-carbon groups"
GO:0044237	116407	1643	96	4	2988	6	2	false	0.441162174580057	0.441162174580057	0.0	"cellular metabolic process"
GO:0005575	116407	1473	96	4	5700	13	1	false	0.4440113903097398	0.4440113903097398	0.0	"cellular_component"
GO:0004601	116407	17	96	1	38	1	2	false	0.44736842105263286	0.44736842105263286	3.4744971275008125E-11	"peroxidase activity"
GO:0098660	116407	102	96	1	374	2	1	false	0.47160614184739325	0.47160614184739325	1.4474713204538124E-94	"inorganic ion transmembrane transport"
GO:1901607	116407	20	96	1	41	1	2	false	0.48780487804878314	0.48780487804878314	3.715691111961491E-12	"alpha-amino acid biosynthetic process"
GO:0043167	116407	1477	96	4	2972	7	1	false	0.4933692179115311	0.4933692179115311	0.0	"ion binding"
GO:0003871	116407	1	96	1	2	1	2	false	0.5	0.5	0.5	"5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity"
GO:0016747	116407	70	96	1	137	1	1	false	0.5109489051095019	0.5109489051095019	8.714971306060751E-41	"acyltransferase activity, transferring groups other than amino-acyl groups"
GO:0006811	116407	157	96	1	515	2	1	false	0.5171848437912909	0.5171848437912909	7.655701737775279E-137	"monoatomic ion transport"
GO:0043412	116407	491	96	1	1607	2	1	false	0.5178550256087713	0.5178550256087713	0.0	"macromolecule modification"
GO:0016746	116407	137	96	1	793	4	1	false	0.5324434716774238	0.5324434716774238	8.366388583991625E-158	"acyltransferase activity"
GO:0016020	116407	762	96	2	1406	3	1	false	0.5628412656318551	0.5628412656318551	0.0	"membrane"
GO:0034220	116407	132	96	1	385	2	2	false	0.5687499999999943	0.5687499999999943	7.43703682345735E-107	"monoatomic ion transmembrane transport"
GO:0008270	116407	73	96	1	128	1	1	false	0.5703124999999895	0.5703124999999895	1.4717680085110152E-37	"zinc ion binding"
GO:0006412	116407	517	96	1	1494	2	5	false	0.5725021093529881	0.5725021093529881	0.0	"translation"
GO:0036211	116407	439	96	1	1258	2	2	false	0.5763362688815415	0.5763362688815415	0.0	"protein modification process"
GO:0015078	116407	63	96	1	108	1	3	false	0.5833333333333378	0.5833333333333378	1.7904010451154155E-31	"proton transmembrane transporter activity"
GO:0004672	116407	270	96	1	751	2	3	false	0.5900932090552546	0.5900932090552546	3.108786139037706E-212	"protein kinase activity"
GO:0006468	116407	270	96	1	449	1	2	false	0.6013363028952237	0.6013363028952237	1.9303343627623658E-130	"protein phosphorylation"
GO:0009058	116407	994	96	2	2229	4	1	false	0.602492307527886	0.602492307527886	0.0	"biosynthetic process"
GO:0015075	116407	124	96	1	334	2	2	false	0.6053838269407037	0.6053838269407037	4.6175751893071546E-95	"monoatomic ion transmembrane transporter activity"
GO:0022900	116407	42	96	1	69	1	1	false	0.6086956521739068	0.6086956521739068	8.940339491496385E-20	"electron transport chain"
GO:0098655	116407	94	96	1	152	1	2	false	0.6184210526315388	0.6184210526315388	1.949097000003614E-43	"monoatomic cation transmembrane transport"
GO:0019538	116407	1206	96	2	2066	3	3	false	0.6244898963740525	0.6244898963740525	0.0	"protein metabolic process"
GO:0046914	116407	128	96	1	320	2	1	false	0.6407523510970707	0.6407523510970707	6.469156376041831E-93	"transition metal ion binding"
GO:0008324	116407	86	96	1	132	1	2	false	0.6515151515151688	0.6515151515151688	1.1921548198022357E-36	"monoatomic cation transmembrane transporter activity"
GO:1902600	116407	71	96	1	108	1	2	false	0.6574074074074043	0.6574074074074043	8.836937752173233E-30	"proton transmembrane transport"
GO:0043604	116407	530	96	1	806	1	2	false	0.6575682382131304	0.6575682382131304	3.799646930933974E-224	"amide biosynthetic process"
GO:0043603	116407	547	96	1	1818	3	1	false	0.6585349623356662	0.6585349623356662	0.0	"amide metabolic process"
GO:0032991	116407	354	96	1	1473	4	1	false	0.6673797439989315	0.6673797439989315	0.0	"protein-containing complex"
GO:0006793	116407	402	96	1	1643	4	1	false	0.6748960303770791	0.6748960303770791	0.0	"phosphorus metabolic process"
GO:0016301	116407	356	96	2	427	2	1	false	0.6947697111634527	0.6947697111634527	7.056611488667398E-83	"kinase activity"
GO:0016310	116407	280	96	1	402	1	1	false	0.6965174129354135	0.6965174129354135	1.6045250132941682E-106	"phosphorylation"
GO:0005198	116407	445	96	1	5004	13	1	false	0.7024788415526981	0.7024788415526981	0.0	"structural molecule activity"
GO:0044249	116407	888	96	2	1732	4	2	false	0.7065343571363674	0.7065343571363674	0.0	"cellular biosynthetic process"
GO:1901363	116407	1778	96	4	2972	7	1	false	0.707007503416281	0.707007503416281	0.0	"heterocyclic compound binding"
GO:0097159	116407	1778	96	4	2972	7	1	false	0.707007503416281	0.707007503416281	0.0	"organic cyclic compound binding"
GO:0010467	116407	737	96	1	1607	2	1	false	0.707060718944865	0.707060718944865	0.0	"gene expression"
GO:0006414	116407	517	96	1	719	1	2	false	0.7190542420029232	0.7190542420029232	1.1165045540961599E-184	"translational elongation"
GO:0006812	116407	114	96	1	157	1	1	false	0.726114649681491	0.726114649681491	1.3101063910401059E-39	"monoatomic cation transport"
GO:0005515	116407	1000	96	2	2972	7	1	false	0.7426862629107619	0.7426862629107619	0.0	"protein binding"
GO:0016772	116407	427	96	2	793	4	1	false	0.743401869031846	0.743401869031846	7.074376502958146E-237	"transferase activity, transferring phosphorus-containing groups"
GO:0043228	116407	553	96	1	735	1	1	false	0.7523809523811571	0.7523809523811571	6.402588352747326E-178	"non-membrane-bounded organelle"
GO:0043232	116407	553	96	1	734	1	2	false	0.753405994550114	0.753405994550114	2.585660680916457E-177	"intracellular non-membrane-bounded organelle"
GO:0022857	116407	326	96	2	375	2	2	false	0.7554367201425695	0.7554367201425695	1.2060196332174738E-62	"transmembrane transporter activity"
GO:0005488	116407	2972	96	7	5004	13	1	false	0.7572678467408951	0.7572678467408951	0.0	"binding"
GO:0005840	116407	420	96	1	553	1	1	false	0.7594936708862322	0.7594936708862322	8.157240683722233E-132	"ribosome"
GO:0032559	116407	872	96	1	1139	1	2	false	0.7655838454788668	0.7655838454788668	1.523516427409846E-268	"adenyl ribonucleotide binding"
GO:0006518	116407	535	96	1	1394	3	2	false	0.7663272077515033	0.7663272077515033	0.0	"peptide metabolic process"
GO:0009059	116407	719	96	1	1838	3	2	false	0.7745772606909731	0.7745772606909731	0.0	"macromolecule biosynthetic process"
GO:0008150	116407	3028	96	6	5700	13	1	false	0.782969284322285	0.782969284322285	0.0	"biological_process"
GO:0000159	116407	4	96	1	5	1	1	false	0.7999999999999997	0.7999999999999997	0.19999999999999996	"protein phosphatase type 2A complex"
GO:0008152	116407	2229	96	4	3028	6	1	false	0.8082169629808283	0.8082169629808283	0.0	"metabolic process"
GO:0005524	116407	865	96	1	1065	1	2	false	0.8122065727694027	0.8122065727694027	1.2653970121592308E-222	"ATP binding"
GO:0030554	116407	941	96	1	1141	1	1	false	0.8247151621383098	0.8247151621383098	3.1539813110143967E-229	"adenyl nucleotide binding"
GO:0003676	116407	633	96	1	1778	4	2	false	0.8283343737610214	0.8283343737610214	0.0	"nucleic acid binding"
GO:0043229	116407	734	96	1	886	1	2	false	0.8284424379233899	0.8284424379233899	1.214074143466358E-175	"intracellular organelle"
GO:0006950	116407	100	96	1	171	2	1	false	0.8290333677329894	0.8290333677329894	6.395712511520058E-50	"response to stress"
GO:0006807	116407	1818	96	3	2229	4	1	false	0.8428389169825405	0.8428389169825405	0.0	"nitrogen compound metabolic process"
GO:0030234	116407	46	96	1	54	1	1	false	0.8518518518518639	0.8518518518518639	9.61108005290584E-10	"enzyme regulator activity"
GO:0019888	116407	6	96	1	7	1	2	false	0.8571428571428574	0.8571428571428574	0.14285714285714285	"protein phosphatase regulator activity"
GO:0019903	116407	6	96	1	7	1	1	false	0.8571428571428574	0.8571428571428574	0.14285714285714285	"protein phosphatase binding"
GO:0036094	116407	1245	96	2	2972	7	1	false	0.8650287433456703	0.8650287433456703	0.0	"small molecule binding"
GO:0043170	116407	1607	96	2	2081	3	1	false	0.868128340367833	0.868128340367833	0.0	"macromolecule metabolic process"
GO:0009060	116407	23	96	1	26	1	1	false	0.8846153846153834	0.8846153846153834	3.846153846153832E-4	"aerobic respiration"
GO:0043226	116407	735	96	1	1406	3	1	false	0.8915587068327522	0.8915587068327522	0.0	"organelle"
GO:0098662	116407	91	96	1	102	1	1	false	0.8921568627450973	0.8921568627450973	5.6131635981051845E-15	"inorganic cation transmembrane transport"
GO:1901265	116407	1193	96	2	1778	4	2	false	0.8929331238689887	0.8929331238689887	0.0	"nucleoside phosphate binding"
GO:0044271	116407	789	96	1	1168	2	2	false	0.8948964679379983	0.8948964679379983	8.47446E-319	"cellular nitrogen compound biosynthetic process"
GO:0020037	116407	49	96	1	54	1	1	false	0.9074074074074028	0.9074074074074028	3.162045337406018E-7	"heme binding"
GO:0016773	116407	297	96	1	427	2	1	false	0.907807500742756	0.907807500742756	2.5476513930620888E-113	"phosphotransferase activity, alcohol group as acceptor"
GO:0140096	116407	665	96	1	2536	8	1	false	0.9125644475169852	0.9125644475169852	0.0	"catalytic activity, acting on a protein"
GO:0000166	116407	1193	96	2	1245	2	2	false	0.9181781789539628	0.9181781789539628	2.6724219521538737E-93	"nucleotide binding"
GO:0032555	116407	1070	96	1	1148	1	2	false	0.9320557491283522	0.9320557491283522	3.4758266092872785E-123	"purine ribonucleotide binding"
GO:0003735	116407	419	96	1	446	1	2	false	0.9394618834079853	0.9394618834079853	7.140148606096173E-44	"structural constituent of ribosome"
GO:0043043	116407	524	96	1	689	2	3	false	0.9429152462278071	0.9429152462278071	5.3706283452585806E-164	"peptide biosynthetic process"
GO:0044238	116407	2008	96	3	2229	4	1	false	0.9486781968977855	0.9486781968977855	4.69520862954E-312	"primary metabolic process"
GO:0005622	116407	886	96	1	1406	3	1	false	0.9495952217427395	0.9495952217427395	0.0	"intracellular anatomical structure"
GO:0009636	116407	38	96	1	40	1	1	false	0.9500000000000021	0.9500000000000021	0.001282051282051284	"response to toxic substance"
GO:0034641	116407	1073	96	1	2029	4	2	false	0.9508798876144539	0.9508798876144539	0.0	"cellular nitrogen compound metabolic process"
GO:0008168	116407	102	96	1	107	1	1	false	0.9532710280374086	0.9532710280374086	9.406579710613087E-9	"methyltransferase activity"
GO:0097367	116407	1082	96	1	2972	7	1	false	0.9581080187775923	0.9581080187775923	0.0	"carbohydrate derivative binding"
GO:0022890	116407	94	96	1	117	2	1	false	0.9627173592690699	0.9627173592690699	7.080869783202962E-25	"inorganic cation transmembrane transporter activity"
GO:0043168	116407	1172	96	2	1477	4	1	false	0.970422583262792	0.970422583262792	0.0	"anion binding"
GO:0071704	116407	2081	96	3	2229	4	1	false	0.9759566640103459	0.9759566640103459	1.1353705988073273E-235	"organic substance metabolic process"
GO:0016787	116407	953	96	1	2536	8	1	false	0.9771040232189079	0.9771040232189079	0.0	"hydrolase activity"
GO:0035639	116407	1058	96	1	1241	2	2	false	0.9783564243196727	0.9783564243196727	1.1467803396671524E-224	"purine ribonucleoside triphosphate binding"
GO:0046872	116407	320	96	2	323	2	1	false	0.9814818375864408	0.9814818375864408	1.797164469842868E-7	"metal ion binding"
GO:0051234	116407	518	96	2	522	2	1	false	0.9847184533133797	0.9847184533133797	3.2698837568411034E-10	"establishment of localization"
GO:0006810	116407	515	96	2	518	2	1	false	0.9884393926949753	0.9884393926949753	4.341914287484776E-8	"transport"
GO:0110165	116407	1406	96	3	1473	4	1	false	0.9884726066396303	0.9884726066396303	9.000912082866322E-118	"cellular anatomical entity"
GO:0032553	116407	1077	96	1	1198	2	2	false	0.9898745193543967	0.9898745193543967	1.3795542661700088E-169	"ribonucleotide binding"
GO:0043436	116407	175	96	1	176	1	1	false	0.9943181818181659	0.9943181818181659	0.00568181818181833	"oxoacid metabolic process"
GO:0017076	116407	1141	96	1	1193	2	1	false	0.9981350945389965	0.9981350945389965	2.577249218239613E-92	"purine nucleotide binding"
GO:0000000	116407	5700	96	13	0	0	0	true	1.0	1.0	1.0	"Gene Ontology"
GO:0008287	116407	5	96	1	5	1	1	true	1.0	1.0	1.0	"protein serine/threonine phosphatase complex"
GO:0045333	116407	26	96	1	26	1	1	true	1.0	1.0	1.0	"cellular respiration"
GO:0098869	116407	38	96	1	38	1	1	true	1.0	1.0	1.0	"cellular oxidant detoxification"
GO:0006796	116407	402	96	1	402	1	1	true	1.0	1.0	1.0	"phosphate-containing compound metabolic process"
GO:0097237	116407	38	96	1	38	1	2	true	1.0	1.0	1.0	"cellular response to toxic substance"
GO:0019752	116407	175	96	1	175	1	1	true	1.0	1.0	1.0	"carboxylic acid metabolic process"
