ID	Pop.total	Pop.term	Study.total	Study.term	Pop.family	Study.family	nparents	is.trivial	p	p.adjusted	p.min	name
GO:0009067	116407	6	32	1	23	1	2	false	0.2608695652173914	0.2608695652173914	9.906188395890883E-6	"aspartate family amino acid biosynthetic process"
GO:0006555	116407	5	32	1	19	1	2	false	0.2631578947368417	0.2631578947368417	8.599931200550397E-5	"methionine metabolic process"
GO:0098660	116407	102	32	1	374	1	1	false	0.2727272727272502	0.2727272727272502	1.4474713204538124E-94	"inorganic ion transmembrane transport"
GO:0046394	116407	49	32	1	175	1	2	false	0.2800000000000089	0.2800000000000089	1.2832501356713067E-44	"carboxylic acid biosynthetic process"
GO:0009066	116407	9	32	1	32	1	1	false	0.28125000000000155	0.28125000000000155	3.56521491115484E-8	"aspartate family amino acid metabolic process"
GO:0006082	116407	176	32	1	2181	4	3	false	0.2859479805585914	0.2859479805585914	7.003762609229721E-265	"organic acid metabolic process"
GO:0008152	116407	2229	32	4	3028	4	1	false	0.2934323809431386	0.2934323809431386	0.0	"metabolic process"
GO:1901564	116407	1394	32	3	2089	3	2	false	0.2969352398379109	0.2969352398379109	0.0	"organonitrogen compound metabolic process"
GO:0006811	116407	157	32	1	515	1	1	false	0.3048543689319945	0.3048543689319945	7.655701737775279E-137	"monoatomic ion transport"
GO:1901605	116407	32	32	1	104	1	1	false	0.30769230769229805	0.30769230769229805	1.56448665737762E-27	"alpha-amino acid metabolic process"
GO:0019001	116407	200	32	1	1141	2	1	false	0.31997170841223255	0.31997170841223255	3.153981311014755E-229	"guanyl nucleotide binding"
GO:0006518	116407	535	32	2	1394	3	2	false	0.3287019667310892	0.3287019667310892	0.0	"peptide metabolic process"
GO:0016491	116407	461	32	1	2536	2	1	false	0.3305785252514301	0.3305785252514301	0.0	"oxidoreductase activity"
GO:0044249	116407	888	32	3	1732	4	2	false	0.33158569762226664	0.33158569762226664	0.0	"cellular biosynthetic process"
GO:0009059	116407	719	32	2	1838	3	2	false	0.3392712188896427	0.3392712188896427	0.0	"macromolecule biosynthetic process"
GO:0022804	116407	111	32	1	326	1	1	false	0.3404907975460001	0.3404907975460001	3.372307121689257E-90	"active transmembrane transporter activity"
GO:0034220	116407	132	32	1	385	1	2	false	0.34285714285709545	0.34285714285709545	7.43703682345735E-107	"monoatomic ion transmembrane transport"
GO:0015318	116407	117	32	1	326	1	1	false	0.35889570552145555	0.35889570552145555	8.248988171151481E-92	"inorganic molecular entity transmembrane transporter activity"
GO:0015075	116407	124	32	1	334	1	2	false	0.37125748502991496	0.37125748502991496	4.6175751893071546E-95	"monoatomic ion transmembrane transporter activity"
GO:0015980	116407	26	32	1	69	1	1	false	0.37681159420289734	0.37681159420289734	1.423831844942016E-19	"energy derivation by oxidation of organic compounds"
GO:0005215	116407	327	32	1	5004	7	1	false	0.3770933901162906	0.3770933901162906	0.0	"transporter activity"
GO:0043169	116407	323	32	1	1477	2	1	false	0.38966501716469315	0.38966501716469315	0.0	"cation binding"
GO:0009987	116407	2408	32	4	3028	4	1	false	0.3997428294127424	0.3997428294127424	0.0	"cellular process"
GO:0046914	116407	128	32	1	320	1	1	false	0.3999999999999826	0.3999999999999826	6.469156376041831E-93	"transition metal ion binding"
GO:0005488	116407	2972	32	5	5004	7	1	false	0.4066513256326564	0.4066513256326564	0.0	"binding"
GO:0043604	116407	530	32	2	806	2	2	false	0.4321162708257632	0.4321162708257632	3.799646930933974E-224	"amide biosynthetic process"
GO:0044281	116407	296	32	1	2229	4	1	false	0.43466232710573294	0.43466232710573294	0.0	"small molecule metabolic process"
GO:0055085	116407	374	32	1	2441	4	2	false	0.4860777325357594	0.4860777325357594	0.0	"transmembrane transport"
GO:1901607	116407	20	32	1	41	1	2	false	0.48780487804878314	0.48780487804878314	3.715691111961491E-12	"alpha-amino acid biosynthetic process"
GO:0003871	116407	1	32	1	2	1	2	false	0.5	0.5	0.5	"5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity"
GO:0006414	116407	517	32	2	719	2	2	false	0.5167576446707293	0.5167576446707293	1.1165045540961599E-184	"translational elongation"
GO:0016740	116407	793	32	1	2536	2	1	false	0.527699587477881	0.527699587477881	0.0	"transferase activity"
GO:0051179	116407	522	32	1	3028	4	1	false	0.5310555756595585	0.5310555756595585	0.0	"localization"
GO:0043228	116407	553	32	2	735	2	1	false	0.5658232775397773	0.5658232775397773	6.402588352747326E-178	"non-membrane-bounded organelle"
GO:0043232	116407	553	32	2	734	2	2	false	0.567367133685617	0.567367133685617	2.585660680916457E-177	"intracellular non-membrane-bounded organelle"
GO:0008270	116407	73	32	1	128	1	1	false	0.5703124999999895	0.5703124999999895	1.4717680085110152E-37	"zinc ion binding"
GO:0005840	116407	420	32	2	553	2	1	false	0.5764997248213307	0.5764997248213307	8.157240683722233E-132	"ribosome"
GO:0015078	116407	63	32	1	108	1	3	false	0.5833333333333378	0.5833333333333378	1.7904010451154155E-31	"proton transmembrane transporter activity"
GO:0022900	116407	42	32	1	69	1	1	false	0.6086956521739068	0.6086956521739068	8.940339491496385E-20	"electron transport chain"
GO:0098655	116407	94	32	1	152	1	2	false	0.6184210526315388	0.6184210526315388	1.949097000003614E-43	"monoatomic cation transmembrane transport"
GO:0019538	116407	1206	32	2	2066	3	3	false	0.6244898963740525	0.6244898963740525	0.0	"protein metabolic process"
GO:0008324	116407	86	32	1	132	1	2	false	0.6515151515151688	0.6515151515151688	1.1921548198022357E-36	"monoatomic cation transmembrane transporter activity"
GO:1902600	116407	71	32	1	108	1	2	false	0.6574074074074043	0.6574074074074043	8.836937752173233E-30	"proton transmembrane transport"
GO:1901363	116407	1778	32	3	2972	5	1	false	0.6796469217802626	0.6796469217802626	0.0	"heterocyclic compound binding"
GO:0097159	116407	1778	32	3	2972	5	1	false	0.6796469217802626	0.6796469217802626	0.0	"organic cyclic compound binding"
GO:0043229	116407	734	32	2	886	2	2	false	0.6861562790939524	0.6861562790939524	1.214074143466358E-175	"intracellular organelle"
GO:0036094	116407	1245	32	2	2972	5	1	false	0.695115498589657	0.695115498589657	0.0	"small molecule binding"
GO:0008150	116407	3028	32	4	5700	8	1	false	0.7027714154045097	0.7027714154045097	0.0	"biological_process"
GO:0043226	116407	735	32	2	1406	4	1	false	0.7211288768729025	0.7211288768729025	0.0	"organelle"
GO:0006812	116407	114	32	1	157	1	1	false	0.726114649681491	0.726114649681491	1.3101063910401059E-39	"monoatomic cation transport"
GO:0034641	116407	1073	32	2	2029	4	2	false	0.7296589827250889	0.7296589827250889	0.0	"cellular nitrogen compound metabolic process"
GO:0003674	116407	5004	32	7	5700	8	1	false	0.7454228604094152	0.7454228604094152	0.0	"molecular_function"
GO:1901265	116407	1193	32	2	1778	3	2	false	0.7465988140016357	0.7465988140016357	0.0	"nucleoside phosphate binding"
GO:0016020	116407	762	32	2	1406	4	1	false	0.7479689203665775	0.7479689203665775	0.0	"membrane"
GO:0044271	116407	789	32	2	1168	3	2	false	0.7526551526755225	0.7526551526755225	8.47446E-319	"cellular nitrogen compound biosynthetic process"
GO:0022890	116407	94	32	1	117	1	1	false	0.8034188034187726	0.8034188034187726	7.080869783202962E-25	"inorganic cation transmembrane transporter activity"
GO:0043167	116407	1477	32	2	2972	5	1	false	0.8089021881846712	0.8089021881846712	0.0	"ion binding"
GO:0110165	116407	1406	32	4	1473	4	1	false	0.8299384004281277	0.8299384004281277	9.000912082866322E-118	"cellular anatomical entity"
GO:0006807	116407	1818	32	3	2229	4	1	false	0.8428389169825405	0.8428389169825405	0.0	"nitrogen compound metabolic process"
GO:0005622	116407	886	32	2	1406	4	1	false	0.8541027765495461	0.8541027765495461	0.0	"intracellular anatomical structure"
GO:0043043	116407	524	32	2	689	3	3	false	0.8558339915655506	0.8558339915655506	5.3706283452585806E-164	"peptide biosynthetic process"
GO:0043170	116407	1607	32	2	2081	3	1	false	0.868128340367833	0.868128340367833	0.0	"macromolecule metabolic process"
GO:0022857	116407	326	32	1	375	1	2	false	0.8693333333333212	0.8693333333333212	1.2060196332174738E-62	"transmembrane transporter activity"
GO:0005515	116407	1000	32	1	2972	5	1	false	0.8716048642282945	0.8716048642282945	0.0	"protein binding"
GO:0003735	116407	419	32	2	446	2	2	false	0.8824608253135252	0.8824608253135252	7.140148606096173E-44	"structural constituent of ribosome"
GO:0009060	116407	23	32	1	26	1	1	false	0.8846153846153834	0.8846153846153834	3.846153846153832E-4	"aerobic respiration"
GO:0098662	116407	91	32	1	102	1	1	false	0.8921568627450973	0.8921568627450973	5.6131635981051845E-15	"inorganic cation transmembrane transport"
GO:0097367	116407	1082	32	1	2972	5	1	false	0.8961928326808606	0.8961928326808606	0.0	"carbohydrate derivative binding"
GO:0020037	116407	49	32	1	54	1	1	false	0.9074074074074028	0.9074074074074028	3.162045337406018E-7	"heme binding"
GO:0017076	116407	1141	32	2	1193	2	1	false	0.9146897168604953	0.9146897168604953	2.577249218239613E-92	"purine nucleotide binding"
GO:0000166	116407	1193	32	2	1245	2	2	false	0.9181781789539628	0.9181781789539628	2.6724219521538737E-93	"nucleotide binding"
GO:0003824	116407	2536	32	2	5004	7	1	false	0.9419658084736873	0.9419658084736873	0.0	"catalytic activity"
GO:0044238	116407	2008	32	3	2229	4	1	false	0.9486781968977855	0.9486781968977855	4.69520862954E-312	"primary metabolic process"
GO:0008168	116407	102	32	1	107	1	1	false	0.9532710280374086	0.9532710280374086	9.406579710613087E-9	"methyltransferase activity"
GO:0043168	116407	1172	32	1	1477	2	1	false	0.9574689044113418	0.9574689044113418	0.0	"anion binding"
GO:0030554	116407	941	32	1	1141	2	1	false	0.9694020326893289	0.9694020326893289	3.1539813110143967E-229	"adenyl nucleotide binding"
GO:0071704	116407	2081	32	3	2229	4	1	false	0.9759566640103459	0.9759566640103459	1.1353705988073273E-235	"organic substance metabolic process"
GO:0035639	116407	1058	32	1	1241	2	2	false	0.9783564243196727	0.9783564243196727	1.1467803396671524E-224	"purine ribonucleoside triphosphate binding"
GO:0032553	116407	1077	32	1	1198	2	2	false	0.9898745193543967	0.9898745193543967	1.3795542661700088E-169	"ribonucleotide binding"
GO:0046872	116407	320	32	1	323	1	1	false	0.9907120743035348	0.9907120743035348	1.797164469842868E-7	"metal ion binding"
GO:0051234	116407	518	32	1	522	1	1	false	0.9923371647509862	0.9923371647509862	3.2698837568411034E-10	"establishment of localization"
GO:0006810	116407	515	32	1	518	1	1	false	0.9942084942086016	0.9942084942086016	4.341914287484776E-8	"transport"
GO:0043436	116407	175	32	1	176	1	1	false	0.9943181818181659	0.9943181818181659	0.00568181818181833	"oxoacid metabolic process"
GO:0032555	116407	1070	32	1	1148	2	2	false	0.9954387904822314	0.9954387904822314	3.4758266092872785E-123	"purine ribonucleotide binding"
GO:0000000	116407	5700	32	8	0	0	0	true	1.0	1.0	1.0	"Gene Ontology"
GO:0045333	116407	26	32	1	26	1	1	true	1.0	1.0	1.0	"cellular respiration"
GO:0019752	116407	175	32	1	175	1	1	true	1.0	1.0	1.0	"carboxylic acid metabolic process"
