ID	Pop.total	Pop.term	Study.total	Study.term	Pop.family	Study.family	nparents	is.trivial	p	p.adjusted	p.min	name
GO:0005525	116407	193	106	3	1063	8	2	false	0.16328186076683124	0.16328186076683124	6.137717325652842E-218	"GTP binding"
GO:0009086	116407	2	106	1	12	1	3	false	0.16666666666666646	0.16666666666666646	0.01515151515151513	"methionine biosynthetic process"
GO:0032561	116407	198	106	3	1072	8	2	false	0.16973277105619436	0.16973277105619436	5.690640845025288E-222	"guanyl ribonucleotide binding"
GO:0009678	116407	24	106	1	513	4	4	false	0.17488304892966333	0.17488304892966333	9.709486325310696E-42	"pyrophosphate hydrolysis-driven proton transmembrane transporter activity"
GO:0019001	116407	200	106	3	1141	9	1	false	0.1982237859188927	0.1982237859188927	3.153981311014755E-229	"guanyl nucleotide binding"
GO:0044283	116407	79	106	1	1107	3	2	false	0.19934412789510897	0.19934412789510897	5.038863829588802E-123	"small molecule biosynthetic process"
GO:1901363	116407	1778	106	13	2972	18	1	false	0.20368624489677678	0.20368624489677678	0.0	"heterocyclic compound binding"
GO:0097159	116407	1778	106	13	2972	18	1	false	0.20368624489677678	0.20368624489677678	0.0	"organic cyclic compound binding"
GO:0006091	116407	69	106	1	1643	6	1	false	0.2272682141123053	0.2272682141123053	9.621349245188556E-124	"generation of precursor metabolites and energy"
GO:0051287	116407	44	106	1	941	6	1	false	0.25031991729105846	0.25031991729105846	1.0718786311527372E-76	"NAD binding"
GO:0009067	116407	6	106	1	23	1	2	false	0.2608695652173914	0.2608695652173914	9.906188395890883E-6	"aspartate family amino acid biosynthetic process"
GO:0006555	116407	5	106	1	19	1	2	false	0.2631578947368417	0.2631578947368417	8.599931200550397E-5	"methionine metabolic process"
GO:0006520	116407	104	106	1	2074	6	3	false	0.2658602758615553	0.2658602758615553	1.6045945797573246E-178	"amino acid metabolic process"
GO:0009066	116407	9	106	1	32	1	1	false	0.28125000000000155	0.28125000000000155	3.56521491115484E-8	"aspartate family amino acid metabolic process"
GO:0044281	116407	296	106	2	2229	8	1	false	0.28822517486512267	0.28822517486512267	0.0	"small molecule metabolic process"
GO:0004672	116407	270	106	2	751	3	3	false	0.29456628367380877	0.29456628367380877	3.108786139037706E-212	"protein kinase activity"
GO:0016817	116407	472	106	3	953	4	1	false	0.3050489195191285	0.3050489195191285	5.303612016355266E-286	"hydrolase activity, acting on acid anhydrides"
GO:1901605	116407	32	106	1	104	1	1	false	0.30769230769229805	0.30769230769229805	1.56448665737762E-27	"alpha-amino acid metabolic process"
GO:0019538	116407	1206	106	4	2066	5	3	false	0.30917124866967033	0.30917124866967033	0.0	"protein metabolic process"
GO:0097367	116407	1082	106	8	2972	18	1	false	0.315225197515032	0.315225197515032	0.0	"carbohydrate derivative binding"
GO:0008270	116407	73	106	2	128	2	1	false	0.3233267716535382	0.3233267716535382	1.4717680085110152E-37	"zinc ion binding"
GO:0004129	116407	14	106	1	78	2	5	false	0.3286713286713216	0.3286713286713216	9.768201397951623E-16	"cytochrome-c oxidase activity"
GO:0046906	116407	54	106	1	1778	13	2	false	0.33123745533841964	0.33123745533841964	1.6599650541885708E-104	"tetrapyrrole binding"
GO:0015078	116407	63	106	2	108	2	3	false	0.33800623052960255	0.33800623052960255	1.7904010451154155E-31	"proton transmembrane transporter activity"
GO:1901564	116407	1394	106	5	2089	6	2	false	0.3521131693205235	0.3521131693205235	0.0	"organonitrogen compound metabolic process"
GO:0003677	116407	224	106	1	633	1	1	false	0.3538704581359371	0.3538704581359371	6.940763778974425E-178	"DNA binding"
GO:0043412	116407	491	106	2	1607	4	1	false	0.35803562121601373	0.35803562121601373	0.0	"macromolecule modification"
GO:0006468	116407	270	106	2	449	2	2	false	0.3610702354438923	0.3610702354438923	1.9303343627623658E-130	"protein phosphorylation"
GO:0016829	116407	112	106	1	2536	10	1	false	0.3639713449109646	0.3639713449109646	1.2918048903059526E-198	"lyase activity"
GO:0009056	116407	124	106	1	2229	8	1	false	0.36785873371722466	0.36785873371722466	3.359555283510865E-207	"catabolic process"
GO:0015980	116407	26	106	1	69	1	1	false	0.37681159420289734	0.37681159420289734	1.423831844942016E-19	"energy derivation by oxidation of organic compounds"
GO:0016020	116407	762	106	3	1406	4	1	false	0.3777136108970447	0.3777136108970447	0.0	"membrane"
GO:0098655	116407	94	106	2	152	2	2	false	0.38088184036243955	0.38088184036243955	1.949097000003614E-43	"monoatomic cation transmembrane transport"
GO:0016740	116407	793	106	4	2536	10	1	false	0.38443696103054603	0.38443696103054603	0.0	"transferase activity"
GO:0016830	116407	46	106	1	112	1	1	false	0.4107142857142943	0.4107142857142943	1.5169987956204873E-32	"carbon-carbon lyase activity"
GO:0055085	116407	374	106	2	2441	9	2	false	0.41178537616070543	0.41178537616070543	0.0	"transmembrane transport"
GO:0008324	116407	86	106	2	132	2	2	false	0.42273883876934554	0.42273883876934554	1.1921548198022357E-36	"monoatomic cation transmembrane transporter activity"
GO:1902600	116407	71	106	2	108	2	2	false	0.43007961232261127	0.43007961232261127	8.836937752173233E-30	"proton transmembrane transport"
GO:0036211	116407	439	106	2	1258	4	2	false	0.43521787618416957	0.43521787618416957	0.0	"protein modification process"
GO:0016741	116407	107	106	1	793	4	1	false	0.4406423926805658	0.4406423926805658	1.3225822340106777E-135	"transferase activity, transferring one-carbon groups"
GO:0006793	116407	402	106	2	1643	6	1	false	0.453545570452996	0.453545570452996	0.0	"phosphorus metabolic process"
GO:0008234	116407	123	106	1	268	1	1	false	0.4589552238805708	0.4589552238805708	1.0656930035921127E-79	"cysteine-type peptidase activity"
GO:0046394	116407	49	106	1	175	2	2	false	0.48275862068965214	0.48275862068965214	1.2832501356713067E-44	"carboxylic acid biosynthetic process"
GO:0016773	116407	297	106	2	427	2	1	false	0.4832932018342731	0.4832932018342731	2.5476513930620888E-113	"phosphotransferase activity, alcohol group as acceptor"
GO:0016310	116407	280	106	2	402	2	1	false	0.48460937209215554	0.48460937209215554	1.6045250132941682E-106	"phosphorylation"
GO:1901607	116407	20	106	1	41	1	2	false	0.48780487804878314	0.48780487804878314	3.715691111961491E-12	"alpha-amino acid biosynthetic process"
GO:0005215	116407	327	106	2	5004	25	1	false	0.49318315600281704	0.49318315600281704	0.0	"transporter activity"
GO:0003871	116407	1	106	1	2	1	2	false	0.5	0.5	0.5	"5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity"
GO:0140096	116407	665	106	3	2536	10	1	false	0.5109929352284006	0.5109929352284006	0.0	"catalytic activity, acting on a protein"
GO:0140657	116407	346	106	2	5004	25	2	false	0.5241316649911146	0.5241316649911146	0.0	"ATP-dependent activity"
GO:0006812	116407	114	106	2	157	2	1	false	0.5259676629102562	0.5259676629102562	1.3101063910401059E-39	"monoatomic cation transport"
GO:0043168	116407	1172	106	10	1477	12	1	false	0.5350950085802606	0.5350950085802606	0.0	"anion binding"
GO:0016787	116407	953	106	4	2536	10	1	false	0.5555362713212597	0.5555362713212597	0.0	"hydrolase activity"
GO:1901265	116407	1193	106	9	1778	13	2	false	0.5654483334960447	0.5654483334960447	0.0	"nucleoside phosphate binding"
GO:0051179	116407	522	106	2	3028	11	1	false	0.5897892930520057	0.5897892930520057	0.0	"localization"
GO:0016887	116407	346	106	2	450	2	2	false	0.5907943578321744	0.5907943578321744	4.978251485983625E-105	"ATP hydrolysis activity"
GO:0009987	116407	2408	106	9	3028	11	1	false	0.6015816544122984	0.6015816544122984	0.0	"cellular process"
GO:0022900	116407	42	106	1	69	1	1	false	0.6086956521739068	0.6086956521739068	8.940339491496385E-20	"electron transport chain"
GO:0044237	116407	1643	106	6	2988	11	2	false	0.63299336528183	0.63299336528183	0.0	"cellular metabolic process"
GO:0022890	116407	94	106	2	117	2	1	false	0.6441202475685144	0.6441202475685144	7.080869783202962E-25	"inorganic cation transmembrane transporter activity"
GO:0043604	116407	530	106	1	806	1	2	false	0.6575682382131304	0.6575682382131304	3.799646930933974E-224	"amide biosynthetic process"
GO:0017076	116407	1141	106	9	1193	9	1	false	0.6686619774849527	0.6686619774849527	2.577249218239613E-92	"purine nucleotide binding"
GO:0008152	116407	2229	106	8	3028	11	1	false	0.6746469789466736	0.6746469789466736	0.0	"metabolic process"
GO:0006508	116407	296	106	1	1206	4	1	false	0.6763527343974823	0.6763527343974823	4.998907891443654E-291	"proteolysis"
GO:1901566	116407	678	106	2	1661	5	2	false	0.6773653613209846	0.6773653613209846	0.0	"organonitrogen compound biosynthetic process"
GO:0016301	116407	356	106	2	427	2	1	false	0.6947697111634527	0.6947697111634527	7.056611488667398E-83	"kinase activity"
GO:0006414	116407	517	106	1	719	1	2	false	0.7190542420029232	0.7190542420029232	1.1165045540961599E-184	"translational elongation"
GO:0008233	116407	268	106	1	1337	6	2	false	0.7394731534098192	0.7394731534098192	4.408821001388161E-290	"peptidase activity"
GO:0016772	116407	427	106	2	793	4	1	false	0.743401869031846	0.743401869031846	7.074376502958146E-237	"transferase activity, transferring phosphorus-containing groups"
GO:0043228	116407	553	106	1	735	1	1	false	0.7523809523811571	0.7523809523811571	6.402588352747326E-178	"non-membrane-bounded organelle"
GO:0043232	116407	553	106	1	734	1	2	false	0.753405994550114	0.753405994550114	2.585660680916457E-177	"intracellular non-membrane-bounded organelle"
GO:0022857	116407	326	106	2	375	2	2	false	0.7554367201425695	0.7554367201425695	1.2060196332174738E-62	"transmembrane transporter activity"
GO:0005840	116407	420	106	1	553	1	1	false	0.7594936708862322	0.7594936708862322	8.157240683722233E-132	"ribosome"
GO:0032553	116407	1077	106	8	1198	9	2	false	0.7716673305915914	0.7716673305915914	1.3795542661700088E-169	"ribonucleotide binding"
GO:0043169	116407	323	106	2	1477	12	1	false	0.7756063505563213	0.7756063505563213	0.0	"cation binding"
GO:0005515	116407	1000	106	5	2972	18	1	false	0.77813150850027	0.77813150850027	0.0	"protein binding"
GO:0098662	116407	91	106	2	102	2	1	false	0.7949912638322428	0.7949912638322428	5.6131635981051845E-15	"inorganic cation transmembrane transport"
GO:0006412	116407	517	106	1	1494	4	5	false	0.8175049529290176	0.8175049529290176	0.0	"translation"
GO:0043229	116407	734	106	1	886	1	2	false	0.8284424379233899	0.8284424379233899	1.214074143466358E-175	"intracellular organelle"
GO:0110165	116407	1406	106	4	1473	4	1	false	0.8299384004281277	0.8299384004281277	9.000912082866322E-118	"cellular anatomical entity"
GO:0043603	116407	547	106	1	1818	5	1	false	0.833379589708996	0.833379589708996	0.0	"amide metabolic process"
GO:1901576	116407	956	106	2	2118	6	2	false	0.8384826122834383	0.8384826122834383	0.0	"organic substance biosynthetic process"
GO:0043170	116407	1607	106	4	2081	6	1	false	0.8644018512488281	0.8644018512488281	0.0	"macromolecule metabolic process"
GO:0016491	116407	461	106	1	2536	10	1	false	0.8660410768500381	0.8660410768500381	0.0	"oxidoreductase activity"
GO:0032555	116407	1070	106	8	1148	9	2	false	0.879737644253471	0.879737644253471	3.4758266092872785E-123	"purine ribonucleotide binding"
GO:0009060	116407	23	106	1	26	1	1	false	0.8846153846153834	0.8846153846153834	3.846153846153832E-4	"aerobic respiration"
GO:0044271	116407	789	106	1	1168	2	2	false	0.8948964679379983	0.8948964679379983	8.47446E-319	"cellular nitrogen compound biosynthetic process"
GO:0003824	116407	2536	106	10	5004	25	1	false	0.8985093530278998	0.8985093530278998	0.0	"catalytic activity"
GO:0044249	116407	888	106	2	1732	6	2	false	0.9024765143302637	0.9024765143302637	0.0	"cellular biosynthetic process"
GO:0008150	116407	3028	106	11	5700	26	1	false	0.9039634837397935	0.9039634837397935	0.0	"biological_process"
GO:0020037	116407	49	106	1	54	1	1	false	0.9074074074074028	0.9074074074074028	3.162045337406018E-7	"heme binding"
GO:0006518	116407	535	106	1	1394	5	2	false	0.9115483177065841	0.9115483177065841	0.0	"peptide metabolic process"
GO:0010467	116407	737	106	1	1607	4	1	false	0.9143678134925519	0.9143678134925519	0.0	"gene expression"
GO:0009059	116407	719	106	1	1838	5	2	false	0.9166508097328754	0.9166508097328754	0.0	"macromolecule biosynthetic process"
GO:0005575	116407	1473	106	4	5700	26	1	false	0.9332949949057583	0.9332949949057583	0.0	"cellular_component"
GO:0009058	116407	994	106	2	2229	8	1	false	0.9342804346260057	0.9342804346260057	0.0	"biosynthetic process"
GO:0035639	116407	1058	106	8	1241	11	2	false	0.9349813923338667	0.9349813923338667	1.1467803396671524E-224	"purine ribonucleoside triphosphate binding"
GO:0043043	116407	524	106	1	689	2	3	false	0.9429152462278071	0.9429152462278071	5.3706283452585806E-164	"peptide biosynthetic process"
GO:0030554	116407	941	106	6	1141	9	1	false	0.9442040225276788	0.9442040225276788	3.1539813110143967E-229	"adenyl nucleotide binding"
GO:0043226	116407	735	106	1	1406	4	1	false	0.9483686501518143	0.9483686501518143	0.0	"organelle"
GO:0008168	116407	102	106	1	107	1	1	false	0.9532710280374086	0.9532710280374086	9.406579710613087E-9	"methyltransferase activity"
GO:0005524	116407	865	106	5	1065	8	2	false	0.9548803178064427	0.9548803178064427	1.2653970121592308E-222	"ATP binding"
GO:0006807	116407	1818	106	5	2229	8	1	false	0.9572352736980755	0.9572352736980755	0.0	"nitrogen compound metabolic process"
GO:0032559	116407	872	106	5	1139	9	2	false	0.9628308576432646	0.9628308576432646	1.523516427409846E-268	"adenyl ribonucleotide binding"
GO:0005622	116407	886	106	1	1406	4	1	false	0.9814260368065454	0.9814260368065454	0.0	"intracellular anatomical structure"
GO:0046872	116407	320	106	2	323	2	1	false	0.9814818375864408	0.9814818375864408	1.797164469842868E-7	"metal ion binding"
GO:0051234	116407	518	106	2	522	2	1	false	0.9847184533133797	0.9847184533133797	3.2698837568411034E-10	"establishment of localization"
GO:0071704	116407	2081	106	6	2229	8	1	false	0.9874598125987711	0.9874598125987711	1.1353705988073273E-235	"organic substance metabolic process"
GO:0006810	116407	515	106	2	518	2	1	false	0.9884393926949753	0.9884393926949753	4.341914287484776E-8	"transport"
GO:0043436	116407	175	106	2	176	2	1	false	0.9886363636363755	0.9886363636363755	0.00568181818181833	"oxoacid metabolic process"
GO:0000166	116407	1193	106	9	1245	11	2	false	0.9910516606194424	0.9910516606194424	2.6724219521538737E-93	"nucleotide binding"
GO:0017111	116407	450	106	2	472	3	1	false	0.9939423834474628	0.9939423834474628	2.753544148785387E-38	"ribonucleoside triphosphate phosphatase activity"
GO:0034641	116407	1073	106	1	2029	7	2	false	0.9949047088653834	0.9949047088653834	0.0	"cellular nitrogen compound metabolic process"
GO:0044238	116407	2008	106	5	2229	8	1	false	0.9952232680536569	0.9952232680536569	4.69520862954E-312	"primary metabolic process"
GO:0003676	116407	633	106	1	1778	13	2	false	0.9968028559237315	0.9968028559237315	0.0	"nucleic acid binding"
GO:0003735	116407	419	106	1	446	5	2	false	0.9999994385477672	0.9999994385477672	7.140148606096173E-44	"structural constituent of ribosome"
GO:0000000	116407	5700	106	26	0	0	0	true	1.0	1.0	1.0	"Gene Ontology"
GO:0016462	116407	472	106	3	472	3	1	true	1.0	1.0	1.0	"pyrophosphatase activity"
GO:0045333	116407	26	106	1	26	1	1	true	1.0	1.0	1.0	"cellular respiration"
GO:0008483	116407	6	106	1	6	1	1	true	1.0	1.0	1.0	"transaminase activity"
GO:0016818	116407	472	106	3	472	3	1	true	1.0	1.0	1.0	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
GO:0006796	116407	402	106	2	402	2	1	true	1.0	1.0	1.0	"phosphate-containing compound metabolic process"
GO:0019752	116407	175	106	2	175	2	1	true	1.0	1.0	1.0	"carboxylic acid metabolic process"
